legalcare.medilawyer.db.dto.kafka.NewPostReplyChildAddReq	postReplyPlatformId	String	db/dto/kafka/NewPostReplyChildAddReq.java	24
legalcare.medilawyer.db.dto.kafka.NewPostReplyChildAddReq	platformId	String	db/dto/kafka/NewPostReplyChildAddReq.java	26
legalcare.medilawyer.db.dto.kafka.NewPostReplyChildAddReq	content	String	db/dto/kafka/NewPostReplyChildAddReq.java	28
legalcare.medilawyer.db.dto.kafka.NewPostReplyChildAddReq	author	String	db/dto/kafka/NewPostReplyChildAddReq.java	30
legalcare.medilawyer.db.dto.kafka.NewPostReplyChildAddReq	authorDtm	OffsetDateTime	db/dto/kafka/NewPostReplyChildAddReq.java	32
legalcare.medilawyer.db.dto.kafka.PostWordAddReq	content	String	db/dto/kafka/PostWordAddReq.java	23
legalcare.medilawyer.db.dto.kafka.PostWordAddReq	word	String	db/dto/kafka/PostWordAddReq.java	25
legalcare.medilawyer.db.dto.kafka.PostWordAddReq	type	PostWordType	db/dto/kafka/PostWordAddReq.java	27
legalcare.medilawyer.db.dto.kafka.ExistPostNewPostReplyAddReq	postId	String	db/dto/kafka/ExistPostNewPostReplyAddReq.java	24
legalcare.medilawyer.db.dto.kafka.ExistPostNewPostReplyAddReq	reply	String	db/dto/kafka/ExistPostNewPostReplyAddReq.java	27
legalcare.medilawyer.db.dto.kafka.ExistPostNewPostReplyAddReq	author	String	db/dto/kafka/ExistPostNewPostReplyAddReq.java	29
legalcare.medilawyer.db.dto.kafka.ExistPostNewPostReplyAddReq	authorDtm	OffsetDateTime	db/dto/kafka/ExistPostNewPostReplyAddReq.java	31
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration	id	String	db/dto/kafka/ProducerTaskRegistration.java	28
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration	type	TaskType	db/dto/kafka/ProducerTaskRegistration.java	30
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration	schedule	String	db/dto/kafka/ProducerTaskRegistration.java	32
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration	callback	Callback	db/dto/kafka/ProducerTaskRegistration.java	34
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration.Callback	environment	String	db/dto/kafka/ProducerTaskRegistration.java	51
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration.Callback	domain	String	db/dto/kafka/ProducerTaskRegistration.java	53
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration.Callback	eventType	String	db/dto/kafka/ProducerTaskRegistration.java	56
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration.Callback	action	String	db/dto/kafka/ProducerTaskRegistration.java	58
legalcare.medilawyer.db.dto.kafka.ProducerTaskRegistration.Callback	subAction	String	db/dto/kafka/ProducerTaskRegistration.java	60
legalcare.medilawyer.db.dto.kafka.ProducerTargetDelete	type	TargetUpdateType	db/dto/kafka/ProducerTargetDelete.java	33
legalcare.medilawyer.db.dto.kafka.ProducerTargetDelete	serviceId	SchedulerServiceId	db/dto/kafka/ProducerTargetDelete.java	35
legalcare.medilawyer.db.dto.kafka.ProducerTargetDelete	targetType	TargetType	db/dto/kafka/ProducerTargetDelete.java	37
legalcare.medilawyer.db.dto.kafka.ProducerTargetDelete	targetIds	List<Long>	db/dto/kafka/ProducerTargetDelete.java	39
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingCompletionNotice	communityId	String	db/dto/kafka/ConsumerThreadCrawlingCompletionNotice.java	27
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingCompletionNotice	keywordId	String	db/dto/kafka/ConsumerThreadCrawlingCompletionNotice.java	29
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingCompletionNotice	result	MlResponseResult	db/dto/kafka/ConsumerThreadCrawlingCompletionNotice.java	31
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	postId	String	db/dto/kafka/NewPostAddReq.java	34
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	title	String	db/dto/kafka/NewPostAddReq.java	38
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	content	String	db/dto/kafka/NewPostAddReq.java	40
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	channelId	ChannelId	db/dto/kafka/NewPostAddReq.java	42
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	storeName	String	db/dto/kafka/NewPostAddReq.java	44
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	storeDetail	String	db/dto/kafka/NewPostAddReq.java	46
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	author	String	db/dto/kafka/NewPostAddReq.java	48
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	authorLink	String	db/dto/kafka/NewPostAddReq.java	50
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	authorDtm	OffsetDateTime	db/dto/kafka/NewPostAddReq.java	52
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	type	String	db/dto/kafka/NewPostAddReq.java	54
legalcare.medilawyer.db.dto.kafka.NewPostAddReq	captureImg	String	db/dto/kafka/NewPostAddReq.java	56
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	id	String	db/dto/kafka/ProducerTaskUpdate.java	29
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	type	TaskType	db/dto/kafka/ProducerTaskUpdate.java	31
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	schedule	String	db/dto/kafka/ProducerTaskUpdate.java	33
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	callback	Callback	db/dto/kafka/ProducerTaskUpdate.java	35
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	serviceId	String	db/dto/kafka/ProducerTaskUpdate.java	39
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate	targetType	TargetType	db/dto/kafka/ProducerTaskUpdate.java	41
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate.Callback	environment	String	db/dto/kafka/ProducerTaskUpdate.java	56
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate.Callback	domain	String	db/dto/kafka/ProducerTaskUpdate.java	58
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate.Callback	eventType	String	db/dto/kafka/ProducerTaskUpdate.java	61
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate.Callback	action	String	db/dto/kafka/ProducerTaskUpdate.java	63
legalcare.medilawyer.db.dto.kafka.ProducerTaskUpdate.Callback	subAction	String	db/dto/kafka/ProducerTaskUpdate.java	65
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingData.NewThreadAdd	channelId	ChannelId	db/dto/kafka/ConsumerThreadCrawlingData.java	49
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingData.NewThreadAdd	communityId	String	db/dto/kafka/ConsumerThreadCrawlingData.java	52
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingData.NewThreadAdd	threadId	String	db/dto/kafka/ConsumerThreadCrawlingData.java	55
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingData.NewThreadAdd	title	String	db/dto/kafka/ConsumerThreadCrawlingData.java	57
legalcare.medilawyer.db.dto.kafka.ConsumerThreadCrawlingData.NewThreadAdd	content	String	db/dto/kafka/ConsumerThreadCrawlingData.java	59
